,COD. IPRESS,NOMBRE IPRESS,PRODUCTO/SERVICIO,ENE21,FEB21,MAR21,ABR21,MAY21,JUN21,JUL21,AGO21,SEP21,OCT21,NOV21,DIC21
5155,8398,CLINICA EL GOLF,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0,0,0,0,0
5156,9989,CLINICA PADRE LUIS TEZZA,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0,0,0,0
5157,14017,CLINICA PERUANA DE LOS ANDES,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
5158,13164,CLINICA SANTA MARIA DE CHIMBOTE S.A.C.,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.59,0,0,0,0,0,0,0,0,0,0,0
5159,12267,CLINICA SERVICIOS MEDICOS INTEGRALES SAN MARCOS,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0
5160,10883,CLINICA SAN PEDRO,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.32,0,0,0.32,0.32,0.32,0.32,0.32,0,0,0,0
5161,8746,CLINICA GOOD HOPE,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0,0,0,0
5162,8271,CLINICA SAN JUAN BAUTISTA,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,1.35,1.35,0,1.35,1.35,1.35,1.35,1.35,0,0,0,0
5163,9602,MEDEX,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.19,0,0,0,0,0,0,0,0,0,0,0
5164,11338,PARDO,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.5,0.5,0.5,0,0,0,0.5,0.5,0,0,0,0
5165,8516,CLINICA SANTO DOMINGO,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0,0,0,0
5166,12907,SANNA - CLINICA DEL SUR,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
5167,9409,CLINICA RICARDO PALMA,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0,0,0,0,0,0.15,0.15,0.15,0,0,0,0
5168,15266,CLINICA Y BOTICA SAN JUAN,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0
5169,10883,CLINICA SAN PEDRO,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.32,0,0,0.32,0.32,0.32,0.32,0.32,0,0,0,0
5170,8398,CLINICA EL GOLF,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0,0,0,0,0
5171,9660,SEÑOR DE LUREN DE ICA,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0
5172,15875,PROMEDIC,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0
5173,15375,CLINICA SAN PEDRO S.A.C.,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,0,0,0,0
5174,13727,INSTITUTO MEDICO ESPECIALIZADO EN DIABETES,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0
5175,13722,CLINICA AREQUIPA S.A.,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,1.29,1.29,1.29,1.29,1.29,1.29,1.29,0,0,0,0,0
5176,17468,POLICLINICO NIÑO DE LA ESPINA SAC,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0
5177,27462,CLINICA LA LUZ,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0
5178,18310,SANNA - CLINICA BELEN,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0,0,0,0,0
5179,9153,CLINICA MONTEFIORI,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0,0,0,0,0
5180,11396,ADMINISTRADORA CLINICA TRESA,PARACETAMOL 500 mg TABLETA SANOFI AVENTIS CAJA TAB x 100 /,0.11,0.06,0.06,0.06,0.06,0,0,0,0,0,0,0
5181,9153,CLINICA MONTEFIORI,PARADOLO 500 mg TABLETA VITA PHARMA CAJA TAB x 100 /,1.2,1.2,0,0,0,0,0,0,0,0,0,0
5182,17468,POLICLINICO NIÑO DE LA ESPINA SAC,PARADOLO 500 mg TABLETA VITA PHARMA CAJA TAB x 100 /,0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0,0,0,0
5183,12262,CLÍNICA SANTA ROSA,PARAMIDOL 500 mg TABLETA MARKOS CAJA TAB x 100 /,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
5184,11338,PARDO,PARAMIDOL 500 mg TABLETA MARKOS CAJA TAB x 100 /,1,1,1,0,0,0,1,1,0,0,0,0
5185,12161,MACSALUD,PARAMIDOL 500 mg TABLETA MARKOS CAJA TAB x 100 /,0.6,0,0,0,0,0,0,0,0,0,0,0
5186,14017,CLINICA PERUANA DE LOS ANDES,PARAMIDOL 500 mg TABLETA MARKOS CAJA TAB x 100 /,1,1,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
5187,15375,CLINICA SAN PEDRO S.A.C.,PARAMIDOL 500 mg TABLETA MARKOS CAJA TAB x 100 /,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0,0
5188,26080,SR DE TORRECHAYOC,PARAMIDOL 500 mg TABLETA MARKOS CAJA TAB x 100 /,0,0,0,0,0,0.8,0.8,0,0,0,0,0
5189,11466,CLINICA ISABEL,PARAMIDOL 500 mg TABLETA MARKOS CAJA TAB x 100 /,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0
5190,24173,OXIGEN MEDICAL NETWORK,PARATEX 1 g TABLETA FARMINDUSTRIA CAJA TAB x 100 /,0,0,0,0,0,0,2,0,0,0,0,0
5191,18404,CLINICA SAN PABLO TRUJILLO,PARATEX 1 g TABLETA FARMINDUSTRIA CAJA TAB x 100 /,0,0,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0
5192,17926,CENTRO MEDICO MAPFRE SEDE INDEPENDENCIA,PARATEX 1 g TABLETA FARMINDUSTRIA CAJA TAB x 100 /,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0,0,0,0,0
5193,9988,CLINICA SAN PABLO,PARATEX 1 g TABLETA FARMINDUSTRIA CAJA TAB x 100 /,0,1.13,1.13,1.13,1.13,1.13,1.13,1.13,0,0,0,0
5194,10014,DR. VICTOR PAREDES,PARATEX 1 g TABLETA FARMINDUSTRIA CAJA TAB x 100 /,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,0,0,0,0
5195,9660,SEÑOR DE LUREN DE ICA,PARATEX 1 g TABLETA FARMINDUSTRIA CAJA TAB x 100 /,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0,0,0,0
5196,9988,CLINICA SAN PABLO,PARATEX 1 g TABLETA FARMINDUSTRIA CAJA TAB x 20 /,0,0,1.13,1.13,1.13,1.13,1.13,1.13,0,0,0,0
5197,8151,CLÍNICA METROPOLITANA,PARATEX 1 g TABLETA FARMINDUSTRIA CAJA TAB x 20 /,0,0,0,1.2,1.2,1.2,1.2,1.2,0,0,0,0
5198,15375,CLINICA SAN PEDRO S.A.C.,PARATEX 1 g TABLETA FARMINDUSTRIA CAJA TAB x 20 /,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,0,0,0,0
5199,9606,VIRGEN DEL ROSARIO SA,PARATEX 1 g TABLETA FARMINDUSTRIA CAJA TAB x 20 /,1.5,0,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0
5200,12457,CLINICA PROVIDA,PARATEX 1 g TABLETA FARMINDUSTRIA CAJA TAB x 20 /,0,0,0,0,1.5,1.5,0,1.5,0,0,0,0
5201,26706,CLINICA UNION SAC.,PARATEX 1 g TABLETA FARMINDUSTRIA CAJA TAB x 20 /,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0
5202,13373,CLINICA PERUANO AMERICANA S. A.,PARATEX 1 g TABLETA FARMINDUSTRIA CAJA TAB x 20 /,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0,0,0,0
5203,10883,CLINICA SAN PEDRO,PARATEX 1 g TABLETA FARMINDUSTRIA CAJA TAB x 20 /,1.9,0,0,1.9,1.9,1.9,1.9,1.9,0,0,0,0
5204,9988,CLINICA SAN PABLO,PARIN-E 40 mg/0.4 mL INYECTABLE OQ PHARMA JERINGA PRELLENADA X 0.4 ML x 2,290.47,0,0,0,0,0,0,0,0,0,0,0
5205,10723,HOSPITAL PRIVADO DEL PERU,PARIN-E 40 mg/0.4 mL INYECTABLE OQ PHARMA JERINGA PRELLENADA X 0.4 ML x 2,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,0,0,0,0
5206,25208,GRUPO CARITA FELIZ S.A.,PARIN-E 60 mg/0.6 mL INYECTABLE OQ PHARMA JERINGA PRELLENADA X 0.6 ML x 2,60,60,60,60,60,60,38,35,0,0,0,0
5207,10723,HOSPITAL PRIVADO DEL PERU,PARIN-E 60 mg/0.6 mL INYECTABLE OQ PHARMA JERINGA PRELLENADA X 0.6 ML x 2,110,110,110,110,110,110,110,110,0,0,0,0
5208,8281,CLUB DE LA SALUD,PERFIL DE ELECTROLITOS / ELECTROLITOS (Na Cl K,0,0,0,51.21,0,0,0,0,0,0,0,0
5209,8281,CLUB DE LA SALUD,"PERFIL DE ELECTROLITOS / ELECTROLITOS (Na, Cl, K,",0,0,0,0,51.21,51.21,0,0,0,0,0,0
5210,9988,CLINICA SAN PABLO,"PERFIL DE ELECTROLITOS / ELECTROLITOS (CL, NA y K)",0,0,110.58,110.58,110.58,110.58,110.58,110.58,0,0,0,0
5211,12907,SANNA - CLINICA DEL SUR,"PERFIL DE ELECTROLITOS / ELECTROLITOS - SANGRE (CL, NA, K)",0,64.43,64.43,64.43,64.43,64.43,64.43,0,0,0,0,0
5212,8325,CLINICA CENTENARIO PERUANO JAPONESA,PERFIL DE ELECTROLITOS / ELECTROLITOS (NA. K. CL),0,0,76.82,76.82,76.82,76.82,76.82,76.82,0,0,0,0
5213,10251,CLINICA MAISON DE SANTE DEL SUR,PERFIL DE ELECTROLITOS / ELECTROLITOS (Na Cl K,0,0,0,51.21,0,0,0,0,0,0,0,0
5214,18404,CLINICA SAN PABLO TRUJILLO,"PERFIL DE ELECTROLITOS / ELECTROLITOS (CL, NA y K)",0,0,0,0,0,0,78.06,78.06,0,0,0,0
5215,10439,CENTRO CLINICO JESUS MARIA,PERFIL DE ELECTROLITOS / PERFIL DE ELECTROLITOS,0,71,71,71,71,71,71,71,0,0,0,0
5216,11803,CLINICA VIRGEN DEL ROSARIO SRL,PERFIL DE ELECTROLITOS / ELECTROLITOS SERICOS,0,0,50,50,50,50,50,50,0,0,0,0
5217,9602,MEDEX,"PERFIL DE ELECTROLITOS / ELECTROLITOS (NA,K,CO2,CL)",0,0,0,80.41,80.41,80.41,80.41,80.41,0,0,0,0
5218,12907,SANNA - CLINICA DEL SUR,PERFIL DE ELECTROLITOS / SODIO - 82495,0,16.14,16.14,16.14,16.14,16.14,16.14,0,0,0,0,0
5219,10182,CLINICA JESUS DEL NORTE,"PERFIL DE ELECTROLITOS / ELECTROLITOS (CL, NA y K)",0,0,81.77,81.77,81.77,81.77,81.77,0,0,0,0,0
5220,9627,SAN MARTIN,PERFIL DE ELECTROLITOS / ANALISIS,0,0,0,0,0,80,80,80,0,0,0,0
5221,9602,MEDEX,PERFIL DE ELECTROLITOS / ELECTROLITOS,0,61.83,61.83,0,0,0,0,0,0,0,0,0
5222,12907,SANNA - CLINICA DEL SUR,PERFIL DE ELECTROLITOS / POTASIO - 84132,0,16.14,16.14,16.14,16.14,16.14,16.14,0,0,0,0,0
5223,11163,PERUANO SUIZA,PERFIL DE ELECTROLITOS / ELECTROLITOS SERICOS,0,0,0,0,0,0,95,95,0,0,0,0
5224,9886,CLINICA SAN BORJA,PERFIL DE ELECTROLITOS / PERFIL DE ELECTROLITOS,0,78.06,78.06,117.09,117.09,117.09,117.09,0,0,0,0,0
5225,10251,CLINICA MAISON DE SANTE DEL SUR,"PERFIL DE ELECTROLITOS / ELECTROLITOS (Na, Cl, K,",0,0,0,0,51.21,51.21,0,0,0,0,0,0
5226,8281,CLUB DE LA SALUD,PERFIL DE ELECTROLITOS / DOSAJE DE CREATININA EN SANGRE,0,0,0,0,0,0,14.63,0,0,0,0,0
5227,25575,CENTRO CLÍNICO SAN NICOLAS,PERFIL DE ELECTROLITOS / PERFIL DE ELECTROLITOS,0,71,71,71,71,71,71,71,0,0,0,0
5228,9989,CLINICA PADRE LUIS TEZZA,PERFIL DE ELECTROLITOS / ELECTROLITOS,0,53.28,53.28,53.28,53.28,53.28,53.28,0,0,0,0,0
5229,11401,CLINICA SAN JUDAS TADEO,"PERFIL DE ELECTROLITOS / ELECTROLITOS (NA, CL, K. RA)",0,64.43,64.43,64.43,64.43,64.43,64.43,64.43,0,0,0,0
5230,11163,PERUANO SUIZA,PERFIL DE FUNCION HEPATICA / LACTATO,0,0,0,0,0,0,120,120,0,0,0,0
5231,12907,SANNA - CLINICA DEL SUR,"PERFIL DE FUNCION HEPATICA / PERFIL HEPATICO (TGO,TGP,Prot, FA, Bilirrubinas)",0,86.39,86.39,86.39,86.39,86.39,86.39,0,0,0,0,0
5232,8325,CLINICA CENTENARIO PERUANO JAPONESA,PERFIL DE FUNCION HEPATICA / PERFIL HEPATICO (COMPRENDE TGO. TGP.,0,0,103.01,103.01,103.01,103.01,103.01,103.01,0,0,0,0
5233,10439,CENTRO CLINICO JESUS MARIA,PERFIL DE FUNCION HEPATICA / PERFIL DE FUNCION HEPATICA,0,66,66,66,66,66,66,66,0,0,0,0
5234,15684,CLINICA GONZALEZ S.A.,PERFIL DE FUNCION HEPATICA / PERFIL HEPATICO COMPLETO,0,0,142.8,142.8,142.8,142.8,142.8,142.8,0,0,0,0
5235,8108,HOSPITAL  DIOSPI SUYANA,"PERFIL DE FUNCION HEPATICA / PERFIL DE LA FUNCIÓN HEPÁTICA: ALBÚMINA, TOTAL",0,0,0,0,0,54.78,54.78,54.78,0,0,0,0
5236,25575,CENTRO CLÍNICO SAN NICOLAS,PERFIL DE FUNCION HEPATICA / PERFIL DE FUNCION HEPATICA,0,66,66,66,66,66,66,66,0,0,0,0
5237,11803,CLINICA VIRGEN DEL ROSARIO SRL,PERFIL DE FUNCION HEPATICA / PERFIL HEPATICO,0,0,77,77,77,77,77,77,0,0,0,0
5238,9886,CLINICA SAN BORJA,PERFIL DE FUNCION HEPATICA / PERFIL DE FUNCION HEPATICA,0,104.67,104.67,157.01,157.01,157.01,157.01,0,0,0,0,0
5239,18404,CLINICA SAN PABLO TRUJILLO,"PERFIL DE FUNCION HEPATICA / PERFIL HEPATICO (TGO,TGP,PROTEINAS,",0,0,0,0,0,0,104.67,104.67,0,0,0,0
5240,10251,CLINICA MAISON DE SANTE DEL SUR,PERFIL DE FUNCION HEPATICA / PERFIL HEPATICO,0,0,0,102.42,102.42,102.42,0,0,0,0,0,0
5241,10182,CLINICA JESUS DEL NORTE,"PERFIL DE FUNCION HEPATICA / PERFIL HEPATICO (TGO,TGP,PROTEINAS,",0,0,129.58,129.58,129.58,129.58,129.58,0,0,0,0,0
5242,9988,CLINICA SAN PABLO,"PERFIL DE FUNCION HEPATICA / PERFIL HEPATICO (TGO,TGP,PROTEINAS,",0,0,148.28,148.28,148.28,148.28,148.28,148.28,0,0,0,0
5243,8281,CLUB DE LA SALUD,PERFIL DE FUNCION HEPATICA / PERFIL HEPATICO,0,0,0,102.42,102.42,102.42,0,0,0,0,0,0
5244,8281,CLUB DE LA SALUD,PERFIL DE FUNCION HEPATICA / GLUCOSA,0,0,0,0,0,0,14.63,0,0,0,0,0
5245,11163,PERUANO SUIZA,PINEFRIN 4 mg/4 mL INYECTABLE NORDIC AMPOLLA X 4 ML x 10 /,0,0,0,0,0,0,12,12,0,0,0,0
5246,9409,CLINICA RICARDO PALMA,PINEFRIN 4 mg/4 mL INYECTABLE NORDIC AMPOLLA X 4 ML x 10 /,0,0,0,0,0,26.38,26.38,26.38,0,0,0,0
5247,9989,CLINICA PADRE LUIS TEZZA,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,0,0,0,0,0,15.06,15.06,0,0,0,0,0
5248,8398,CLINICA EL GOLF,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,11.02,11.02,11.02,11.02,11.02,11.02,11.02,0,0,0,0,0
5249,9409,CLINICA RICARDO PALMA,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,0,6.6,6.6,6.6,6.61,6.61,6.61,6.61,0,0,0,0
5250,12907,SANNA - CLINICA DEL SUR,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,8.26,8.26,8.26,8.26,8.26,8.26,8.26,0,0,0,0,0
5251,10581,SANNA/SANCHEZ FERRER S.A.,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,11.1,11.1,11.1,11.1,11.1,11.1,11.1,0,0,0,0,0
5252,14501,CLINICA SAN GABRIEL S.A.C.,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,0,136.57,136.57,136.57,136.57,136.57,136.57,0,0,0,0,0
5253,9886,CLINICA SAN BORJA,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,0,8.58,8.58,15.07,15.07,15.07,15.07,0,0,0,0,0
5254,10743,CLINICA STELLA MARIS,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,0,0,0,0
5255,15730,CLINICA SAN JUAN DE DIOS,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,16.46,16.46,9.6,9.6,9.6,9.6,9.6,0,0,0,0,0
5256,9988,CLINICA SAN PABLO,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05,0,0,0,0
5257,8398,CLINICA EL GOLF,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,11.02,11.02,11.02,11.02,11.02,11.02,11.02,0,0,0,0,0
5258,10464,CLINICA ANGLO AMERICANA,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,19.7,19.7,19.7,19.7,19.7,19.7,19.7,0,0,0,0,0
5259,18310,SANNA - CLINICA BELEN,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,11.02,11.02,11.02,11.02,11.02,11.02,11.02,0,0,0,0,0
5260,9123,CLINICA ANGLOAMERICANA,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,19.7,19.7,19.7,19.7,19.7,19.7,19.7,0,0,0,0,0
5261,8229,SERVIMEDICOS S.A.C.,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,13.77,13.77,13.77,13.77,13.77,13.77,13.77,0,0,0,0,0
5262,9886,CLINICA SAN BORJA,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,0,8.58,8.58,15.07,15.07,15.07,15.07,0,0,0,0,0
5263,9116,CLINICA SAN FELIPE S.A.,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,18.85,18.85,18.85,18.85,18.85,18.85,18.85,0,0,0,0,0
5264,9988,CLINICA SAN PABLO,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,0,0,13.05,13.05,13.05,13.05,13.05,13.05,0,0,0,0
5265,13373,CLINICA PERUANO AMERICANA S. A.,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,16.07,16.07,16.07,16.07,16.07,16.07,16.07,16.07,0,0,0,0
5266,18404,CLINICA SAN PABLO TRUJILLO,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,0,0,12.96,12.96,12.96,12.96,12.96,12.96,0,0,0,0
5267,9850,CLÍNICA VESALIO,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,15.06,15.06,15.06,15.06,15.06,15.06,15.06,0,0,0,0,0
5268,9437,CLINICA LIMATAMBO,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,0,20.08,20.08,20.08,20.08,20.08,20.08,20.08,0,0,0,0
5269,9116,CLINICA SAN FELIPE S.A.,PLAQUINOL 400 mg TABLETA SANOFI AVENTIS CAJA TAB x 10 /,18.85,18.85,18.85,18.85,18.85,18.85,18.85,0,0,0,0,0
5270,27214,CLINICA SAN PABLO AREQUIPA,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,0,0,0,0,24.13,24.13,24.13,24.13,0,0,0,0
5271,10182,CLINICA JESUS DEL NORTE,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,0,24.13,24.13,24.13,0,0,24.13,0,0,0,0,0
5272,12457,CLINICA PROVIDA,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,0,0,0,0,45.5,45.5,0,45.5,0,0,0,0
5273,8271,CLINICA SAN JUAN BAUTISTA,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,24.13,24.13,0,24.13,24.13,24.13,24.13,24.13,0,0,0,0
5274,8151,CLÍNICA METROPOLITANA,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,0,20.31,20.31,20.31,20.31,20.31,20.31,20.31,0,0,0,0
5275,8229,SERVIMEDICOS S.A.C.,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,66.3,66.3,66.3,66.3,0,0,0,0,0,0,0,0
5276,9599,CLINICA SAN FRANCISCO DE ASIS,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,50,50,50,50,50,50,50,50,0,0,0,0
5277,18404,CLINICA SAN PABLO TRUJILLO,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,0,0,24.13,24.13,24.13,24.13,24.13,24.13,0,0,0,0
5278,18985,CLINICA SANTA MARTHA DEL SUR,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,24.13,24.13,24.13,0,0,0,0,0,0,0,0,0
5279,12975,CL ESPECIALIDADES MEDICAS,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,0,15,0,0,0,0,0,0,0,0,0,0
5280,15266,CLINICA Y BOTICA SAN JUAN,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,40,40,40,40,40,40,40,0,0,0,0,0
5281,26080,SR DE TORRECHAYOC,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,70,70,70,70,0,70,70,0,0,0,0,0
5282,18704,FAMISALUD,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,35,35,35,35,35,35,35,35,0,0,0,0
5283,11395,CLINICA VIGO 2000 S. CIVIL DE R.L.,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,35,35,0,0,0,0,0,0,0,0,0,0
5284,14501,CLINICA SAN GABRIEL S.A.C.,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,24.13,24.13,24.13,24.13,24.13,24.13,24.13,0,0,0,0,0
5285,16951,CLINICA MADRE ZORAIDA,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,0,0,35,35,35,35,35,35,0,0,0,0
5286,26080,SR DE TORRECHAYOC,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,70,70,70,70,0,70,70,0,0,0,0,0
5287,27173,FAMISALUD SAC,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,60,0,0,0,0,0,0,0,0,0,0,0
5288,27488,HOSPITAL DE ESPECIALIDADES MEDICAS,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,45,45,45,45,45,45,45,45,0,0,0,0
5289,9660,SEÑOR DE LUREN DE ICA,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,0,0,0,0
5290,9988,CLINICA SAN PABLO,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,0,0,0,0
5291,19176,CLINICA BOLIVAR S.A.C,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,26,26,26,26,26,26,0,0,0,0,0,0
5292,25208,GRUPO CARITA FELIZ S.A.,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,22,22,22,22,22,22,19.5,19.5,0,0,0,0
5293,27694,CHENET CLINICA ESPECIALIZADA,POLCEM 6 mg/mL LIQUIDO ORAL GENCOPHARMAC. FRASCO GOTERO X 5 ML,30,30,30,30,0,0,0,0,0,0,0,0
5294,27488,HOSPITAL DE ESPECIALIDADES MEDICAS,PRODUCTOS DE ASPIRADORES RESPIRATORIOS O ACCESORIOS / SONDA,3,3,3,3,3,3,3,3,0,0,0,0
5295,8398,CLINICA EL GOLF,PRODUCTOS DE ASPIRADORES RESPIRATORIOS O ACCESORIOS /,30.61,30.61,30.61,30.61,30.61,30.61,30.61,0,0,0,0,0
